elevation,slope,aspect_sin,aspect_cos,curvature,ndvi,ndsi,swir_ratio,texture,backscatter_vv,backscatter_vh,coherence,t2m_mean,precip_sum,climate_domain,velocity,polygon_id
4888.621853293063,26.782545544515514,-0.8231800991587358,-0.5677803486816129,-0.28192416592992997,0.01863888507877068,0.42133855532809356,0.5751291371268503,0.456608218282614,-9.635395504074149,-14.104932032875546,0.4774106428686295,-7.298879752697329,229.63350492880238,0.0,45.65481207242099,29
4069.6756190799965,8.639089940166023,-0.882982774073662,-0.46940539056255026,-1.1627100770698402,0.059087942185189785,0.9938332049187616,1.597181837430838,0.08346593978749316,-13.234048594789028,-15.61095652421891,0.5845635091921568,-2.7356548745374756,777.4971675835552,1.0,8.316315033945049,30
4911.3172778521575,14.083253848159016,0.03354052652741478,0.9994373582572665,-0.11865611709760913,0.022567216571775812,0.9935588592031642,1.526016715766961,0.03060735982563861,-13.110948774033186,-16.37471605025482,0.48669057731465315,-3.5090321037611654,593.4946317982923,0.0,14.529324047163545,31
4255.7861855309375,20.97412723651692,-0.09491167511852142,0.9954856974995654,0.513979501128899,0.4071705436382995,0.8516292068220889,1.4001140279822297,0.046665834085585986,-7.64223517564885,-9.424184583386385,0.4987583738689871,-6.047937881859991,710.7598108312174,0.0,28.39635453506055,32
4097.5773894779195,21.93249763339243,-0.6944105306063744,0.7195790540190657,-0.1960238913335573,0.278304695147757,0.8249790176095888,1.2533842316971409,0.10459711450442095,-13.414676984596305,-17.337773135176967,0.5249557356404986,-4.151783844666631,386.2793956172324,0.0,42.177606772731394,33
5423.32830588,23.01749590961408,-0.6123795393174435,0.7905639125493623,0.014160131838882099,0.1193070888977888,0.9682902489679343,1.9543705310702293,0.12085821181533499,-11.591755954483816,-13.849979399783717,0.5277501595227795,-3.819117789083771,642.5772645942893,0.0,33.87401457035908,34
5448.448049611839,9.987659910491018,-0.8417750067821896,-0.5398285264385762,0.21068012715335427,0.9243021963426488,0.2861125386688203,0.67974844387768,0.217447532117151,-14.28063622784107,-14.41525699274716,0.6564128604232228,-5.756696090143444,484.70639755652155,0.0,1.0,35
5212.596022174692,16.392122144649463,0.8278323313985406,-0.5609756065028647,-0.5076461871249079,0.6278591766261771,0.6809483206820376,1.265244173867225,0.23950883115136126,-11.222878567536874,-18.1414281323082,0.49315686722397556,-0.10744257925371681,868.589636994041,1.0,28.215076002372875,36
4456.920653760056,23.515826813509,-0.6195939187096761,0.784922528596286,0.3116179483194087,1.544792855709676e-05,0.2830671096859197,1.3460674152050656,0.19752870411659806,-10.258156696679837,-12.368817805321871,0.47508418909027517,-7.691459946977591,159.7652938601035,0.0,37.88280417280931,37
4146.508171009576,34.09456593901354,0.9661689047237767,-0.2579101540165831,0.8185608950008528,0.9151695037911082,0.6120398285438894,0.533739377571259,0.1045519753626124,-6.951313472424544,-7.972712861303968,0.27015217055741436,-4.524353361607901,624.4133573743832,1.0,86.63078388357286,38
5026.349539768235,26.82893413099066,-0.38391108324431833,-0.9233700667458168,-0.08640667594670316,7.527730812384044e-05,0.7063324118181484,1.1179886372065078,0.059756861826303076,-14.812046669917825,-20.146552143487156,0.43567540885559386,-0.2592502853842005,405.39241459622565,1.0,63.51793461845141,39
4660.228740609402,32.67811271281873,0.5864168908339419,0.8100094012693018,-0.5645322109161509,0.15541858412997606,0.9293257814726285,1.6742031880829618,0.1137266273700187,-16.34362261288564,-20.42451789804514,0.39012395921430504,-0.22472559049907925,853.248839179022,1.0,93.1692056284649,40
4183.057352267168,27.866361749425312,-0.4709498826341797,0.882159967379416,-0.033300513510986854,0.24591620635571992,0.5129093968345885,1.2066481328643985,0.10983087068321551,-12.800371811346087,-16.390927270118652,0.40257965195867257,-3.847374010821266,406.86996975826645,1.0,57.81724120936724,41
4742.765365166905,22.751509066772012,0.7735899266532201,0.6336865355841683,-1.1121920543044344,0.3453005373756075,0.3187040141193134,1.8129176746863753,0.02458786989126353,-13.851341972058254,-17.947707192661465,0.3807007390473158,0.33049239003954956,305.64225935649864,1.0,37.82728901131105,42
4051.5827816728274,10.760701074090337,0.9875867026439313,0.15707483808964154,0.168451631988308,0.0013510187941413695,0.8178136784181719,1.467198397834189,0.07083697164862067,-12.046341115662278,-16.255061610796265,0.5627004820299731,-3.302111848931517,750.6666179662113,0.0,9.587027557297478,43
5363.980603118173,25.000569556775392,-0.35719933558986455,-0.9340281765847106,0.2261371888242894,7.028237987033214e-09,0.6037625230729342,1.6491280460748112,0.023346509052765335,-10.434035022405634,-13.996149400759805,0.5453600738383649,-1.2275333754695268,639.2188213327595,1.0,51.252468941654506,44
4388.1699724000255,23.701386978797213,-0.9960821043261205,0.08843325981353078,0.8378181469227811,0.37331064603227526,0.13577521750935048,1.70672020278854,0.22938610680571375,-5.204930772529378,-6.927388508036201,0.4825370911471951,-4.673896367251579,789.633621548182,0.0,39.26070333738213,45
4993.783426530973,23.074075113717992,-0.6815702503617715,-0.7317526862415963,-0.09699739628331254,2.8248544200688317e-07,0.9115977389775266,1.5342503591602,0.03904502601351403,-13.354456071763332,-14.122977586482396,0.4450254495844084,1.8427232148811523,417.09806405267904,0.0,46.20216815694952,46
4467.566614134116,19.693576039647223,0.993705916036604,0.11202032152182828,0.20424266907323513,0.1069177422024923,0.039429824360659026,1.6240709900395265,0.16369426693263506,-18.631211062658814,-19.677229931977426,0.49510565661777545,0.8738722698282686,713.5548456764544,1.0,47.960025790793075,47
4780.102031766716,20.85969811967827,0.005925276280570565,0.9999824453964175,-0.43064405119295057,0.017574866869283702,0.3527218731128057,1.5429658097318715,0.04735732967071391,-12.713929948523106,-14.223228688342497,0.5106337886121763,-5.515701004826162,620.9227071141681,0.0,36.66003264487033,48
4820.06541901492,15.033275813543122,-0.9989908882510233,0.0449133075093719,-0.17821356026253934,2.0626684060717673e-08,0.009390094712513885,1.3256956226804348,0.1442806054268457,-10.94841700583011,-11.20024436614965,0.4722063735032235,-5.634367204097881,296.5588367927562,0.0,13.801563280718915,49
4277.281683288291,20.579380779269094,-0.0928113480015592,0.9956837116685868,-0.762592718331099,0.12155837285708876,0.7042898461884884,1.3497994483931495,0.024963185798128826,-14.908892220181242,-14.86190075316462,0.41934440889610736,1.2417349349039233,392.99947920325053,1.0,47.066503059145106,50
5454.376941646838,10.926677170354347,-0.9299772996265027,0.36761695034287817,-0.0973948106416178,7.696821892333843e-06,0.9808102772917698,0.784827173955202,0.14428360041592428,-11.298952641256149,-14.049863965705274,0.5539238820471045,-4.119890794705778,562.7906591357171,0.0,4.758479891498278,51
5162.699235041671,29.155231920811303,0.24743224375808662,-0.9689051990514029,-0.15265457675928243,0.7808818195642012,0.043091887968501774,1.7411588500685853,0.01978804118645539,-11.58755539396528,-12.441107510450712,0.38288249460911666,-7.084880447626135,457.48076692317704,0.0,56.3284507280313,52
5409.248412346284,10.573308640961233,-0.568472626622183,0.8227021774501853,0.14959988304444793,0.7787351875165267,0.00041707698730060786,0.9682059706578482,0.06749488596023838,-11.220444768003242,-13.584565970220506,0.6839648608199441,-6.1440008701542705,878.7608156583376,1.0,3.0,53
5342.241025641473,7.548988696683993,0.5366346540268274,-0.8438147000956473,-0.31179844016631963,0.15542444057434446,0.23238073800872347,1.3036053236979968,0.01206171358150235,-9.626034137610429,-12.950392702708571,0.6280428446182396,-3.8604398335405916,131.54815477543193,0.0,1.0,54
4896.8499682166275,18.08738079071472,-0.15602538973052382,-0.9877530449254197,0.04167267548754595,0.25730219036245794,0.6260794908336625,0.8743183369137739,0.07505603862190341,-12.248073853010009,-15.322726921565152,0.4932808307977189,-2.3529195503552085,681.3390749716958,1.0,33.04306547311444,55
5382.811352534675,24.749223185181854,0.14320388131730896,-0.9896932092197349,-0.16669002780383282,0.001352843261699368,0.18446668519624107,1.5437974686593412,0.171877493554745,-10.357387030481522,-11.838610831732627,0.4553337813193325,-0.9314329787737989,230.02912625027167,0.0,55.9082811272394,56
4132.73875307788,18.131504748006243,0.3231809678193181,-0.9463371820019378,-0.16574969414975713,0.00021135494688890284,0.5232574360448109,1.9627534282759034,0.1408732023361229,-17.39688344169095,-18.19849669404001,0.41744254883148124,-2.2522834478537668,532.1222112891055,0.0,38.524034019720446,57
4293.9742936287175,13.302623958539257,-0.9875001226936113,0.15761823397089145,0.04018116298151507,0.03681110337476946,0.0017587880416396343,1.702910351971111,0.005204643618158683,-14.887137875377999,-17.016456327650353,0.521769268252011,1.2012013446737626,832.3078393235767,1.0,28.735887090550754,58
4067.840933365807,21.745135516713223,-0.16740211281656905,-0.9858887019458884,0.02026147115850496,0.9985575032360577,0.002442399904525232,1.4286432228313504,0.06776234423928718,-13.024602992778178,-16.618659820193116,0.4451243436674266,-3.3224776055200174,484.10713434792564,1.0,36.33697749564092,59
4487.995496144897,15.410070062365998,0.9134164679381618,-0.40702623514875924,0.38058701952581925,0.6799828728231385,0.9109051789603552,1.3512598006131513,0.1912066532820455,-15.015387420048832,-18.7496058101541,0.49487199322645314,-1.7574852750968146,437.2520759941191,0.0,20.304765572749627,60
4583.015934534223,32.98603070379899,0.9986865307840462,-0.051236834704403475,-0.06032151706491743,0.3159983435445872,0.5617650639989393,1.2346568860293936,0.10501178548443327,-11.980211993665218,-17.760138716344045,0.4318638481668748,0.857027876032955,394.1429163815124,0.0,96.42133579501305,61
4407.023547660844,32.67935418810716,0.2349560842908235,0.9720059868409883,-0.1749426745615016,9.335661767583732e-07,0.037584957607561184,0.8074571476454003,0.006102610385768334,-13.031229892732211,-15.489828844816351,0.40621044913654997,-5.807129462415165,828.4095660277598,1.0,76.02355970794683,62
5243.106263727894,20.071154599162863,-0.4992479658043274,-0.86645915578303,-0.09040372254361309,0.0005011697382241005,0.013386679469505808,1.0220150777663681,0.039397935776969456,-13.365401968736938,-15.926063078050545,0.4387616423059665,-0.9154866708740235,519.907450342299,0.0,36.31511742686321,63
4535.129990040384,14.836519820547755,0.9920842870989642,0.12557375239810215,-0.35733205842049626,0.16252396426952315,0.03602167627749961,1.1095911112569508,0.0813253412391913,-9.348585609321077,-13.915541635083134,0.4882928651477854,0.6588301123553837,384.49517947914603,1.0,22.3463143511032,64
4421.401764531071,27.113972418699174,0.8020698122779609,0.5972302874372637,-0.17995554678333578,0.0035806054485411827,0.02801368196503865,1.9168536122615156,0.018952924010547875,-11.748534626056133,-14.038877245231703,0.3658888582305161,-0.05969709806111467,783.7236780140337,0.0,77.48240367895237,65
4814.044124737373,6.101388304492,-0.8229260753139346,-0.5681484617319705,1.0155793565366156,3.4185006164799694e-05,0.6966491127806567,1.1383742810540185,0.11454337037819483,-15.251129707972678,-17.566629664273183,0.6296494124681258,-5.30952680216973,738.6362564617183,0.0,1.0,66
4211.386337462144,19.243070181309538,-0.9080359710891057,-0.41889219998498994,-0.45633938034793353,3.2231298623166674e-08,0.16151577114138052,1.3792855321938888,0.100743721764952,-13.809967154036709,-19.035535782739984,0.5175758190511381,-2.334791126596767,705.1040091033507,1.0,38.32539859489648,67
5203.2954711310595,15.089701828110005,-0.9999083411871563,0.013539173695225181,-0.1393281669396547,0.004827094633353769,0.0003501476718360016,1.8836368109176382,0.02262035786284575,-9.740338749182236,-13.222954715805582,0.5699097054167876,-5.602916546542251,644.2338374280545,0.0,8.905544110599276,68
4111.825965519656,32.61607655307664,-0.02247241062747044,-0.9997474634929515,-0.1937443316348452,0.6005049566188243,0.060573715532821856,1.2776396117170146,0.0799392453711173,-11.40087193134307,-12.287303353377302,0.32311870515750074,-4.914181098773029,113.97934317453446,0.0,84.03134532530102,69
5480.330404900776,5.360090818180476,-0.6175898054035799,0.786500370159842,-0.12358580612219974,0.08854765123475059,0.27753589432626286,0.8771746697960516,0.16698173925019125,-8.412179505946595,-12.361950292024794,0.6374808007776446,3.18508492483873,441.04427690717984,1.0,8.789176418197355,70
5158.367153944986,21.584446271550473,-0.3893909650204852,0.9210725684550677,-0.16561965443919752,3.332839604158085e-07,0.8662097618759927,1.0715091598971163,0.04697263873243192,-9.460301267683615,-12.433838743913137,0.4813614522575922,-2.0434599236496567,837.5041198251336,1.0,35.3200385860433,71
4298.073522301259,27.21990743199878,-0.935730359239398,0.3527161674742275,0.13962005061049987,0.0865699517016181,0.6096214272513951,1.0633088006791742,0.028367222265641198,-13.167200786695062,-15.926515580149195,0.4876479652929455,1.9855244734051194,374.3316095360259,1.0,74.95727352603554,72
4008.2831756854034,19.550539625721235,-0.7525718525242809,-0.6585101417504304,-0.8550875506958971,0.00018822024900329732,0.9999981404161408,1.5720763470532317,0.1208049681685184,-7.6934746532755245,-10.732978946303554,0.5432050621942831,-0.051201460165104073,129.90867395160035,0.0,36.02395877644372,73
5223.192142682251,7.56209090488165,0.943572618794496,-0.33116568823067494,0.5185857362660022,1.9792111065359166e-05,0.07149661852622406,0.9441810956900387,0.007343592081233014,-7.446554027402231,-9.413497953406637,0.5526159010665295,-2.0547396982272375,731.0011405754583,1.0,3.808067168356432,74
5060.286015771426,34.173841700837066,-0.10695524323876576,0.9942638361842074,0.31629139982109866,0.7333449707923846,0.3048681381300013,1.5954328666405915,0.17878101207048505,-17.356258671953515,-18.953426116666016,0.2640737430202682,1.921791308323943,123.96925599817601,0.0,101.16320567074227,75
5093.510752061481,20.540312941282938,0.9885228553515757,-0.15107138858025954,-0.6214357930315674,0.027059949351423904,0.6446275633670681,1.8338640678300884,0.28727886613036013,-11.904657539724187,-13.007783503693462,0.4890462568821101,0.4078051894785304,228.1796883393431,0.0,42.05890451026555,76
5156.9055200289185,23.42558732957034,0.9560824650938402,0.2930977992754053,-1.1345386364762007,0.33074164953710017,0.12438362155949101,1.0041095175705679,0.33463400931985793,-13.649518471428088,-17.119765363735645,0.43388272639041414,-3.173049401064077,155.98734360636098,0.0,36.24194985187411,77
4111.0669776011355,12.09829348122522,0.3555069772378919,-0.9346736270673186,-0.48853607307070057,0.8690643421051176,0.8881138636337074,0.7030116503686537,0.05665828215014619,-12.78142739885263,-14.995627490459622,0.530969388193727,-4.902943188861074,473.9901070907133,0.0,5.559755639120669,78
4537.698592816409,19.504942553204113,0.3495959802046595,0.936900555355126,-0.12133323071356127,0.18643948666603788,0.2473533642862132,1.4578315264529642,0.09760482760311492,-14.44845241521464,-16.18870848429413,0.4671304998820154,-5.747054486695557,773.8539706371504,1.0,31.161628963121345,79
4173.803589287694,17.874484758749656,-0.13471245204715232,0.9908847335908672,1.2901459493453875,0.07210978452554864,0.1331056781351882,1.0412817012859912,0.19474632567966396,-14.824262646829427,-18.001762794559617,0.5502324120193897,-3.3520009494581666,228.3164360136755,0.0,26.729997027931194,80
5294.65513881339,7.246875260059512,-0.5274908855790571,-0.8495606897867992,0.27162848248713667,0.16788149135931624,0.37247096368363397,1.300979250716867,0.025286075328060622,-9.296480281403252,-13.375222824078099,0.5523478561914353,-2.899900965711688,628.1303351615875,1.0,3.0,81
4934.947190241337,8.184810606424016,-0.3502523869222815,-0.9366553610881883,-0.9037948245907288,0.24517571174263084,0.31747939041464546,1.451248447759416,0.0028093624958944008,-15.504184678700303,-18.288817398117583,0.7105689813841036,-0.8862311675846968,114.11975134882991,0.0,4.335005516677858,82
4496.347037278973,30.124175588563237,-0.8298824119613708,-0.5579383320020033,-0.344827752450472,0.07488384445068615,0.8475548031259963,1.1116144160913672,0.048542794675983686,-11.719936299779933,-15.62853359708025,0.3628819440542198,-7.803216357265327,285.2622540232885,0.0,55.755519983407375,83
4095.3375254290354,12.194598566197708,0.018699882537085266,-0.9998251419088736,-0.026606218136491614,0.00011558635519284949,0.017180299205183235,1.887041677685112,0.21573689995588713,-16.04741126911548,-20.103753409891333,0.6096807320851435,0.3144766762419149,225.7230462180031,0.0,23.32588023279356,84
4466.473482573493,10.848748144958916,0.20010101463444377,0.9797752721630946,0.12684177714904846,0.5998910428006223,0.9991798199732705,1.0994219812557082,0.07033428028164768,-8.191782564194682,-10.861581701964615,0.5580604892290919,-2.3337186220858026,416.17505124102996,1.0,8.0995986913393,85
4487.774983040121,20.147343537504177,-0.6485459731943272,-0.7611754861090989,-0.6573744301552115,0.6738306452244385,0.99944486864661,0.9610614908600433,0.07554885407173562,-11.909898435849648,-15.192372913183792,0.4226132009303361,-3.3026741796669317,257.51398674026984,0.0,29.54945420713712,86
5094.409267507096,28.062413940875388,-0.9774991583175564,-0.21093931707595123,-0.0674951139885307,0.17078496471283092,0.9395515345498946,1.8285128316483312,0.11759493070390988,-9.764123445960722,-12.500840603865988,0.4120784916704459,-4.672098220914207,863.7408457090314,1.0,57.812786184936,87
4956.336207032819,6.858395557369637,0.49955159469503774,-0.8662841359725137,-0.35881956880527033,9.351154833790874e-05,0.999525090036957,0.7044525851387146,0.08545308967133548,-11.414682656399915,-16.74152250895525,0.5687151939238745,1.3748210177470614,764.8254158338863,0.0,10.989076454297683,88
5330.81911386449,22.304237589147675,-0.9989495572280942,0.04582337955448743,-0.5518792813011583,0.3632543668525425,0.9991636855542546,0.6863133931783851,0.005601668366692449,-12.759732471724533,-16.023053165579064,0.4843125877700196,-2.5161280141364273,794.2366064335002,1.0,46.068536979742646,89
4708.322387742924,8.5763132852172,0.9895772942714082,0.14400270366378126,0.12979782334947695,0.02807101060311046,0.4360291946129299,1.9035473114084387,0.08229372951229819,-11.794887297254887,-18.185284649964593,0.6129769988193838,1.9272479766965631,350.57885163944627,1.0,15.823513499558613,90
4179.3913689074525,6.093831524768554,0.9837586323255786,0.1794963880553227,0.3869385867214111,0.02193822938867563,0.09682458075391849,0.8134526211641735,0.10440072093287898,-7.477999741440691,-12.046205003395336,0.6043310628583327,-5.625465426717447,539.7146685637936,0.0,1.0,91
5069.8671808344925,6.5823185648665214,0.8490649701638349,0.5282884405707607,0.4205206384808097,0.8207655900066918,0.5117660082557274,0.7226561054369608,0.10260938173210062,-14.692279982696423,-17.8256803098935,0.6417486086798494,-5.533430035091553,813.880735075045,1.0,3.0,92
5141.177572925346,30.02492324625324,0.7203318631822161,-0.6936295891067776,0.287193175566938,0.06204081824198543,0.22604741020602506,1.3027524560293227,0.13032193045703752,-19.648046827355074,-20.828362980219826,0.45169272917613157,-1.6423903012071595,177.78772662524312,0.0,72.5018665056697,93
4841.915796354244,8.539174508841846,-0.8199088193317914,0.5724941292117744,-0.24868476657013142,0.5541759686854663,0.025754007802367414,0.5701826993154463,0.07338030994905687,-14.36059414353463,-16.55531785178424,0.6091110263960374,3.3441648989942934,506.0259413849001,1.0,12.377819663461707,94
5156.450769931842,6.354540932368758,-0.8825511697003261,0.4702163681334223,0.3572748807317529,0.0004324303027625751,0.16244015709783763,1.43002250109134,0.23031732434422392,-15.627262391014177,-18.49184708868744,0.6000264760904278,-0.03058430443629767,599.8669252764553,1.0,7.3389305027204585,95
4740.693394546586,18.13699661428737,0.6715044462168978,-0.7410005254457904,0.15452721905214395,0.006533783709920422,0.9999207014522314,1.1793961975085971,0.062410745522979816,-9.095956606503215,-12.66107406429103,0.5386270771234216,-1.9128687666174589,317.50679297526176,0.0,29.373277305884223,96
4784.0992440729915,30.319804158260744,-0.5311434384017377,-0.8472819175709932,0.06697094147600659,0.14620551826220743,0.982751059896924,1.4606179466221003,0.07301981132556414,-12.52718788747405,-15.903076579353922,0.4188805292720726,-3.5776928197533424,462.82287346134143,0.0,80.37485668045491,97
4641.311527537824,12.872251294679058,-0.9832354173077407,-0.18234065413854667,-0.3058465608508992,0.36069942705584906,0.0015170559608922904,0.9259053552991257,0.151551850058538,-9.517646747851702,-10.558977951032393,0.557032400964563,-5.161987051232148,191.6441396470413,0.0,5.534027965348036,98
4038.128690116143,17.651378525777492,0.9984741365396335,0.05522136055398718,-0.24843806367076413,0.743840040255312,0.026606298642071348,1.8582083215234124,0.1791169497588018,-11.904325253590995,-16.563848147846667,0.5921598201609165,-3.69166742408878,411.3245822437758,0.0,22.17318397969933,99
